Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1807,Tua,1,Handbag,Accessories,Medium,Rhode Island,M,Green,Fall,Good,No,Standard,No,No,Regular Customer,Venmo,Annually
1808,Dewasa,1,Sneakers,Footwear,Medium,Vermont,L,Gold,Summer,Fair,No,Standard,No,No,Loyal Customer,Venmo,Fortnightly
1809,Tua,1,Jacket,Outerwear,High,Tennessee,M,Lavender,Spring,Very Good,No,Next Day Air,No,No,New Customer,Debit Card,Monthly
1810,Tua,1,Backpack,Accessories,High,Alaska,S,Blue,Fall,Fair,No,Free Shipping,No,No,New Customer,Debit Card,Fortnightly
1811,Dewasa,1,Jeans,Clothing,Low,Maryland,M,Magenta,Fall,Poor,No,Standard,No,No,Regular Customer,Cash,Bi-Weekly
1812,Dewasa,1,Belt,Accessories,High,Wisconsin,L,Blue,Summer,Good,No,Standard,No,No,Loyal Customer,Bank Transfer,Annually
1813,Dewasa,1,Boots,Footwear,Medium,Nevada,S,Blue,Summer,Excellent,No,Express,No,No,Regular Customer,PayPal,Bi-Weekly
1814,Dewasa,1,Shorts,Clothing,Medium,Illinois,M,Olive,Spring,Fair,No,Free Shipping,No,No,Regular Customer,PayPal,Weekly
1815,Dewasa,1,Jeans,Clothing,High,Montana,M,White,Summer,Good,No,Free Shipping,No,No,Regular Customer,Cash,Quarterly
1816,Tua,1,Shoes,Footwear,High,New Mexico,L,White,Winter,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Every 3 Months
1817,Muda,1,Hat,Accessories,High,Virginia,M,Purple,Summer,Good,No,Express,No,No,New Customer,Cash,Weekly
1818,Dewasa,1,T-shirt,Clothing,Low,Delaware,M,White,Summer,Excellent,No,Free Shipping,No,No,Regular Customer,Cash,Weekly
1819,Tua,1,Sunglasses,Accessories,Low,North Carolina,M,White,Fall,Good,No,Express,No,No,Loyal Customer,Debit Card,Every 3 Months
1820,Tua,1,Socks,Clothing,High,Nevada,S,Peach,Spring,Very Good,No,Next Day Air,No,No,Loyal Customer,Cash,Quarterly
1821,Muda,1,Shirt,Clothing,High,Washington,XL,Gold,Fall,Excellent,No,Express,No,No,Loyal Customer,PayPal,Monthly
1822,Tua,1,Shorts,Clothing,Medium,Maine,M,Teal,Spring,Poor,No,Express,No,No,Loyal Customer,PayPal,Quarterly
1823,Tua,1,Shirt,Clothing,High,Connecticut,S,Cyan,Summer,Very Good,No,Standard,No,No,New Customer,Cash,Annually
1824,Tua,1,Socks,Clothing,Medium,Louisiana,L,Pink,Fall,Excellent,No,Free Shipping,No,No,Loyal Customer,Bank Transfer,Bi-Weekly
1825,Tua,1,Pants,Clothing,Medium,Illinois,XL,Magenta,Winter,Good,No,Express,No,No,Loyal Customer,Cash,Monthly
1826,Muda,1,Boots,Footwear,High,South Dakota,M,Pink,Winter,Excellent,No,Next Day Air,No,No,Loyal Customer,Credit Card,Weekly
1827,Dewasa,1,T-shirt,Clothing,Medium,Indiana,M,Turquoise,Winter,Very Good,No,Express,No,No,Loyal Customer,Debit Card,Annually
1828,Muda,1,T-shirt,Clothing,Low,Vermont,S,Pink,Spring,Excellent,No,2-Day Shipping,No,No,Loyal Customer,Bank Transfer,Weekly
1829,Dewasa,1,Coat,Outerwear,High,New Hampshire,L,Gray,Spring,Good,No,Express,No,No,Loyal Customer,Cash,Every 3 Months
1830,Muda,1,Hat,Accessories,High,Oregon,M,White,Spring,Excellent,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Quarterly
1831,Dewasa,1,Sunglasses,Accessories,High,Kansas,M,Blue,Winter,Excellent,No,Express,No,No,New Customer,Venmo,Annually
1832,Tua,1,Blouse,Clothing,High,Maine,M,Cyan,Summer,Fair,No,Free Shipping,No,No,New Customer,Bank Transfer,Every 3 Months
1833,Tua,1,Jewelry,Accessories,Low,Louisiana,M,Blue,Fall,Excellent,No,Free Shipping,No,No,Loyal Customer,Cash,Monthly
1834,Dewasa,1,Jewelry,Accessories,Medium,Louisiana,M,Yellow,Spring,Very Good,No,2-Day Shipping,No,No,Regular Customer,PayPal,Fortnightly
1835,Dewasa,1,Skirt,Clothing,Low,Indiana,M,Charcoal,Summer,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Venmo,Fortnightly
1836,Tua,1,Scarf,Accessories,High,Kentucky,M,Lavender,Fall,Fair,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Quarterly
1837,Tua,1,Pants,Clothing,Medium,South Carolina,M,Teal,Fall,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Monthly
1838,Dewasa,1,Hat,Accessories,High,Montana,M,Beige,Winter,Excellent,No,Free Shipping,No,No,New Customer,Venmo,Monthly
1839,Dewasa,1,Gloves,Accessories,Low,Vermont,L,Blue,Fall,Very Good,No,Next Day Air,No,No,Regular Customer,Credit Card,Quarterly
1840,Dewasa,1,Shirt,Clothing,High,Mississippi,XL,Purple,Winter,Good,No,Store Pickup,No,No,Loyal Customer,Cash,Annually
1841,Dewasa,1,Sandals,Footwear,High,Wyoming,M,Gold,Winter,Poor,No,Store Pickup,No,No,Loyal Customer,Bank Transfer,Every 3 Months
1842,Dewasa,1,Socks,Clothing,Medium,Vermont,L,Blue,Winter,Poor,No,Standard,No,No,New Customer,PayPal,Every 3 Months
1843,Tua,1,Handbag,Accessories,High,Alabama,M,Black,Summer,Very Good,No,Express,No,No,New Customer,Debit Card,Annually
1844,Dewasa,1,Jacket,Outerwear,High,Kentucky,M,Charcoal,Fall,Excellent,No,Next Day Air,No,No,Loyal Customer,Credit Card,Monthly
1845,Tua,1,Shorts,Clothing,Low,South Dakota,M,Purple,Spring,Poor,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Annually
1846,Tua,1,Sandals,Footwear,High,Delaware,M,Orange,Winter,Poor,No,2-Day Shipping,No,No,Loyal Customer,Bank Transfer,Quarterly
1847,Tua,1,Scarf,Accessories,Medium,Wisconsin,M,Yellow,Summer,Poor,No,Standard,No,No,New Customer,Venmo,Quarterly
1848,Dewasa,1,Sandals,Footwear,High,Arizona,XL,Cyan,Summer,Very Good,No,Free Shipping,No,No,Loyal Customer,Credit Card,Weekly
1849,Muda,1,Jeans,Clothing,High,Maine,XL,Yellow,Winter,Poor,No,Express,No,No,Loyal Customer,Cash,Every 3 Months
1850,Muda,1,Skirt,Clothing,Low,New Mexico,M,Maroon,Winter,Very Good,No,Store Pickup,No,No,Loyal Customer,Bank Transfer,Monthly
1851,Tua,1,Gloves,Accessories,High,Wyoming,S,Black,Winter,Poor,No,Store Pickup,No,No,Loyal Customer,Debit Card,Weekly
1852,Muda,1,Skirt,Clothing,High,Delaware,S,Lavender,Fall,Fair,No,Free Shipping,No,No,New Customer,Bank Transfer,Fortnightly
1853,Dewasa,1,Sweater,Clothing,High,Pennsylvania,XL,Violet,Winter,Good,No,Store Pickup,No,No,Loyal Customer,Cash,Weekly
1854,Muda,1,Blouse,Clothing,Medium,North Dakota,XL,Olive,Spring,Poor,No,Express,No,No,Regular Customer,PayPal,Fortnightly
1855,Muda,1,Sweater,Clothing,Medium,Kentucky,M,Teal,Spring,Good,No,Express,No,No,Loyal Customer,Credit Card,Annually
1856,Tua,1,Shirt,Clothing,High,Rhode Island,XL,Teal,Spring,Excellent,No,Standard,No,No,New Customer,Cash,Annually
1857,Tua,1,Jewelry,Accessories,Medium,Arizona,XL,Beige,Summer,Fair,No,Free Shipping,No,No,Loyal Customer,PayPal,Bi-Weekly
1858,Tua,1,T-shirt,Clothing,High,Colorado,L,Maroon,Summer,Good,No,Next Day Air,No,No,Loyal Customer,Cash,Monthly
1859,Muda,1,Scarf,Accessories,Medium,Maine,S,Peach,Spring,Excellent,No,2-Day Shipping,No,No,New Customer,Debit Card,Annually
1860,Tua,1,Belt,Accessories,Low,New Jersey,L,Beige,Summer,Good,No,Store Pickup,No,No,Loyal Customer,Debit Card,Fortnightly
1861,Muda,1,T-shirt,Clothing,Medium,Kansas,M,Silver,Summer,Excellent,No,Next Day Air,No,No,New Customer,Credit Card,Monthly
1862,Muda,1,Sneakers,Footwear,Medium,South Dakota,S,Peach,Fall,Good,No,Standard,No,No,Regular Customer,Debit Card,Monthly
1863,Tua,1,Gloves,Accessories,Low,New Hampshire,M,Turquoise,Winter,Excellent,No,Express,No,No,New Customer,PayPal,Fortnightly
1864,Muda,1,Sandals,Footwear,Low,Connecticut,L,Orange,Spring,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Debit Card,Monthly
1865,Muda,1,Backpack,Accessories,High,Wyoming,S,Cyan,Fall,Fair,No,2-Day Shipping,No,No,Regular Customer,Venmo,Quarterly
1866,Tua,1,Pants,Clothing,Medium,Missouri,S,Silver,Summer,Good,No,Store Pickup,No,No,Regular Customer,Bank Transfer,Monthly
1867,Dewasa,1,T-shirt,Clothing,Medium,Alaska,XL,Gold,Winter,Very Good,No,Standard,No,No,New Customer,Credit Card,Fortnightly
1868,Dewasa,1,Skirt,Clothing,Medium,Delaware,M,Brown,Fall,Fair,No,2-Day Shipping,No,No,Regular Customer,Venmo,Quarterly
1869,Muda,1,Gloves,Accessories,Medium,Indiana,M,Silver,Spring,Excellent,No,Next Day Air,No,No,Loyal Customer,Cash,Fortnightly
1870,Muda,1,Blouse,Clothing,High,West Virginia,S,Beige,Spring,Good,No,2-Day Shipping,No,No,Regular Customer,Debit Card,Every 3 Months
1871,Dewasa,1,Blouse,Clothing,High,Wyoming,L,Violet,Spring,Very Good,No,Store Pickup,No,No,Loyal Customer,Debit Card,Fortnightly
1872,Tua,1,Jeans,Clothing,High,Illinois,XL,Violet,Fall,Poor,No,Standard,No,No,Regular Customer,Cash,Every 3 Months
1873,Dewasa,1,T-shirt,Clothing,Medium,Alaska,M,Lavender,Summer,Excellent,No,Standard,No,No,Regular Customer,Credit Card,Monthly
1874,Tua,1,Sweater,Clothing,Medium,Wisconsin,XL,Red,Fall,Poor,No,Express,No,No,Loyal Customer,Bank Transfer,Weekly
1875,Tua,1,Pants,Clothing,Low,Indiana,L,Purple,Fall,Good,No,Free Shipping,No,No,Regular Customer,Cash,Weekly
1876,Tua,1,Boots,Footwear,High,Tennessee,M,Brown,Winter,Good,No,Next Day Air,No,No,New Customer,Credit Card,Quarterly
1877,Tua,1,Skirt,Clothing,Low,Illinois,M,Gray,Fall,Poor,No,Standard,No,No,Regular Customer,Venmo,Quarterly
1878,Tua,1,Gloves,Accessories,Medium,Pennsylvania,L,Pink,Fall,Good,No,Express,No,No,New Customer,Credit Card,Annually
1879,Dewasa,1,Socks,Clothing,Low,Oklahoma,L,Magenta,Summer,Fair,No,Store Pickup,No,No,New Customer,Credit Card,Monthly
1880,Tua,1,T-shirt,Clothing,Low,Tennessee,L,Charcoal,Spring,Fair,No,Express,No,No,Loyal Customer,Cash,Bi-Weekly
1881,Dewasa,1,Blouse,Clothing,Low,New Jersey,L,Yellow,Fall,Fair,No,2-Day Shipping,No,No,New Customer,Debit Card,Monthly
1882,Tua,1,Blouse,Clothing,Medium,New Jersey,M,Red,Winter,Very Good,No,Standard,No,No,Regular Customer,Cash,Bi-Weekly
1883,Dewasa,1,Scarf,Accessories,Medium,Tennessee,L,Blue,Winter,Excellent,No,Store Pickup,No,No,Regular Customer,Bank Transfer,Quarterly
1884,Muda,1,Backpack,Accessories,Medium,Georgia,M,Cyan,Spring,Excellent,No,Store Pickup,No,No,Loyal Customer,Debit Card,Fortnightly
1885,Muda,1,Shorts,Clothing,Low,Arizona,S,Pink,Summer,Very Good,No,Next Day Air,No,No,Regular Customer,Bank Transfer,Bi-Weekly
1886,Muda,1,Jewelry,Accessories,Medium,Nevada,S,Maroon,Winter,Very Good,No,Standard,No,No,Loyal Customer,Cash,Monthly
1887,Muda,1,Gloves,Accessories,High,Arkansas,L,Beige,Spring,Very Good,No,Next Day Air,No,No,Loyal Customer,Cash,Bi-Weekly
1888,Tua,1,Hoodie,Clothing,Medium,North Dakota,XL,Gold,Fall,Fair,No,Express,No,No,New Customer,PayPal,Monthly
1889,Tua,1,Hoodie,Clothing,High,South Dakota,XL,Turquoise,Winter,Fair,No,Free Shipping,No,No,Loyal Customer,Credit Card,Weekly
1890,Tua,1,Skirt,Clothing,Medium,North Carolina,L,Peach,Spring,Poor,No,Next Day Air,No,No,Loyal Customer,Bank Transfer,Weekly
1891,Dewasa,1,Sunglasses,Accessories,Medium,Hawaii,M,Lavender,Spring,Fair,No,Store Pickup,No,No,New Customer,Credit Card,Weekly
1892,Tua,1,Jewelry,Accessories,High,New Hampshire,M,Gray,Summer,Poor,No,Next Day Air,No,No,Loyal Customer,Debit Card,Quarterly
1893,Dewasa,1,Jacket,Outerwear,Low,California,M,Blue,Fall,Excellent,No,2-Day Shipping,No,No,Regular Customer,Venmo,Weekly
1894,Muda,1,Dress,Clothing,Low,Delaware,L,Red,Summer,Good,No,Express,No,No,New Customer,PayPal,Fortnightly
1895,Dewasa,1,Hoodie,Clothing,High,Arizona,M,Purple,Fall,Poor,No,Free Shipping,No,No,Loyal Customer,Debit Card,Bi-Weekly
1896,Dewasa,1,Jeans,Clothing,Medium,Washington,L,Indigo,Fall,Very Good,No,Express,No,No,New Customer,Debit Card,Monthly
1897,Tua,1,Sandals,Footwear,Medium,Nevada,M,Gold,Fall,Poor,No,Standard,No,No,Regular Customer,Venmo,Monthly
1898,Tua,1,Sunglasses,Accessories,High,Alaska,L,Teal,Winter,Poor,No,Free Shipping,No,No,Regular Customer,Debit Card,Fortnightly
1899,Tua,1,Pants,Clothing,High,Texas,L,Magenta,Fall,Fair,No,Next Day Air,No,No,Regular Customer,Venmo,Monthly
1900,Dewasa,1,Shorts,Clothing,Low,New York,L,Maroon,Winter,Very Good,No,Store Pickup,No,No,Loyal Customer,PayPal,Weekly
1901,Tua,1,Jewelry,Accessories,High,Iowa,S,Blue,Summer,Fair,No,Free Shipping,No,No,Loyal Customer,Cash,Quarterly
1902,Tua,1,Socks,Clothing,High,Arizona,S,Beige,Winter,Good,No,Store Pickup,No,No,Loyal Customer,Cash,Quarterly
1903,Dewasa,1,Sandals,Footwear,Low,New Mexico,S,Olive,Spring,Excellent,No,Store Pickup,No,No,Regular Customer,Venmo,Monthly
1904,Tua,1,Pants,Clothing,Medium,North Carolina,M,Gold,Summer,Fair,No,Standard,No,No,Loyal Customer,Bank Transfer,Weekly
1905,Muda,1,T-shirt,Clothing,High,Nevada,S,Silver,Spring,Very Good,No,Free Shipping,No,No,Loyal Customer,Cash,Monthly
1906,Dewasa,1,Boots,Footwear,Low,Idaho,M,Teal,Summer,Excellent,No,2-Day Shipping,No,No,Regular Customer,Bank Transfer,Fortnightly
1907,Muda,1,Backpack,Accessories,Low,Vermont,M,Green,Spring,Excellent,No,2-Day Shipping,No,No,Regular Customer,PayPal,Fortnightly
1908,Tua,1,Skirt,Clothing,High,New Mexico,L,Orange,Fall,Excellent,No,Store Pickup,No,No,Loyal Customer,Credit Card,Every 3 Months
1909,Muda,1,Scarf,Accessories,High,Georgia,XL,Charcoal,Winter,Poor,No,Next Day Air,No,No,Regular Customer,Debit Card,Bi-Weekly
1910,Dewasa,1,Sweater,Clothing,High,Kentucky,S,Black,Spring,Very Good,No,Store Pickup,No,No,Regular Customer,Credit Card,Monthly
1911,Muda,1,Sandals,Footwear,Low,New York,S,Yellow,Fall,Good,No,Express,No,No,Regular Customer,Debit Card,Quarterly
1912,Tua,1,Jewelry,Accessories,High,Arizona,M,Gray,Spring,Excellent,No,Express,No,No,Loyal Customer,Debit Card,Bi-Weekly
1913,Muda,1,Sweater,Clothing,Medium,Colorado,S,Charcoal,Winter,Fair,No,2-Day Shipping,No,No,New Customer,Credit Card,Bi-Weekly
1914,Dewasa,1,Skirt,Clothing,Medium,Kentucky,M,Peach,Winter,Good,No,Express,No,No,Loyal Customer,Cash,Annually
1915,Muda,1,Shorts,Clothing,High,Alaska,L,Green,Fall,Fair,No,Standard,No,No,Loyal Customer,Credit Card,Fortnightly
1916,Tua,1,Backpack,Accessories,High,Alabama,M,Magenta,Fall,Excellent,No,2-Day Shipping,No,No,Loyal Customer,Cash,Weekly
1917,Muda,1,Hoodie,Clothing,Medium,Connecticut,S,Beige,Winter,Poor,No,Next Day Air,No,No,New Customer,Debit Card,Bi-Weekly
1918,Dewasa,1,Skirt,Clothing,High,Hawaii,L,Black,Winter,Fair,No,Free Shipping,No,No,Loyal Customer,PayPal,Bi-Weekly
1919,Dewasa,1,Skirt,Clothing,Low,Idaho,S,Purple,Summer,Excellent,No,Standard,No,No,Loyal Customer,Debit Card,Monthly
1920,Dewasa,1,Backpack,Accessories,Medium,Virginia,M,Olive,Summer,Fair,No,Express,No,No,Regular Customer,PayPal,Bi-Weekly
1921,Tua,1,Blouse,Clothing,High,Connecticut,M,Purple,Spring,Poor,No,Standard,No,No,Loyal Customer,Cash,Every 3 Months
1922,Dewasa,1,Shirt,Clothing,Low,Michigan,M,Green,Fall,Fair,No,Store Pickup,No,No,Regular Customer,Venmo,Annually
1923,Muda,1,Gloves,Accessories,Medium,Kentucky,S,Peach,Summer,Excellent,No,Standard,No,No,New Customer,PayPal,Monthly
1924,Tua,1,Sandals,Footwear,Low,Nebraska,XL,Blue,Summer,Very Good,No,Standard,No,No,New Customer,Cash,Annually
1925,Muda,1,Jacket,Outerwear,Medium,Michigan,M,Gray,Fall,Excellent,No,Free Shipping,No,No,Loyal Customer,PayPal,Quarterly
1926,Tua,1,Sneakers,Footwear,Low,Utah,L,Black,Winter,Poor,No,Express,No,No,Loyal Customer,Credit Card,Fortnightly
1927,Tua,1,Backpack,Accessories,High,New Mexico,M,Silver,Spring,Poor,No,Express,No,No,New Customer,PayPal,Annually
1928,Dewasa,1,Pants,Clothing,Low,Florida,M,Pink,Summer,Poor,No,Standard,No,No,New Customer,Cash,Every 3 Months
1929,Muda,1,Sunglasses,Accessories,High,Mississippi,S,Lavender,Summer,Good,No,Standard,No,No,New Customer,PayPal,Weekly
1930,Tua,1,Jeans,Clothing,Low,Hawaii,L,Brown,Fall,Excellent,No,Standard,No,No,Loyal Customer,Venmo,Quarterly
1931,Tua,1,Pants,Clothing,Medium,North Carolina,L,Turquoise,Spring,Fair,No,Store Pickup,No,No,Loyal Customer,Cash,Weekly
1932,Tua,1,Jewelry,Accessories,Medium,Illinois,S,Olive,Spring,Poor,No,Store Pickup,No,No,New Customer,Debit Card,Every 3 Months
1933,Dewasa,1,Hoodie,Clothing,Low,Maryland,M,White,Spring,Excellent,No,Free Shipping,No,No,Loyal Customer,Credit Card,Every 3 Months
1934,Dewasa,1,Sandals,Footwear,Medium,Montana,L,Violet,Summer,Very Good,No,Next Day Air,No,No,Loyal Customer,Venmo,Annually
1935,Dewasa,1,Jacket,Outerwear,Medium,Michigan,L,Gold,Winter,Poor,No,Free Shipping,No,No,Regular Customer,Bank Transfer,Annually
1936,Muda,1,Blouse,Clothing,Medium,North Carolina,XL,Violet,Spring,Excellent,No,Free Shipping,No,No,Loyal Customer,Cash,Fortnightly
1937,Tua,1,Jewelry,Accessories,Medium,Minnesota,S,Teal,Summer,Very Good,No,2-Day Shipping,No,No,Loyal Customer,PayPal,Every 3 Months
1938,Dewasa,1,Socks,Clothing,Medium,Delaware,M,Olive,Summer,Very Good,No,2-Day Shipping,No,No,Regular Customer,Bank Transfer,Monthly
1939,Dewasa,1,Jeans,Clothing,Low,Kentucky,L,Blue,Spring,Good,No,Standard,No,No,Loyal Customer,Debit Card,Bi-Weekly
1940,Tua,1,Gloves,Accessories,Medium,Ohio,L,Magenta,Winter,Good,No,Store Pickup,No,No,Regular Customer,PayPal,Every 3 Months
1941,Dewasa,1,Hat,Accessories,High,Alaska,L,Gray,Fall,Good,No,2-Day Shipping,No,No,Loyal Customer,PayPal,Fortnightly
1942,Tua,1,Shoes,Footwear,High,Vermont,XL,Peach,Winter,Fair,No,Standard,No,No,Loyal Customer,Credit Card,Quarterly
1943,Tua,1,Pants,Clothing,Low,Alabama,M,Cyan,Fall,Fair,No,Express,No,No,Regular Customer,PayPal,Monthly
1944,Dewasa,1,Socks,Clothing,Medium,Wisconsin,L,Violet,Summer,Good,No,Next Day Air,No,No,Loyal Customer,Cash,Annually
1945,Muda,1,Hoodie,Clothing,Medium,Arkansas,M,Gold,Winter,Poor,No,Free Shipping,No,No,Loyal Customer,Cash,Every 3 Months
1946,Dewasa,1,Hoodie,Clothing,Low,Georgia,M,Gold,Winter,Poor,No,2-Day Shipping,No,No,New Customer,Credit Card,Every 3 Months
1947,Tua,1,Pants,Clothing,Medium,Louisiana,M,White,Summer,Very Good,No,Standard,No,No,Loyal Customer,Credit Card,Quarterly
1948,Tua,1,Shirt,Clothing,Low,New York,M,Gray,Summer,Poor,No,Store Pickup,No,No,New Customer,PayPal,Monthly
1949,Tua,1,T-shirt,Clothing,Low,Connecticut,L,Brown,Winter,Fair,No,Next Day Air,No,No,Loyal Customer,PayPal,Bi-Weekly
1950,Tua,1,Dress,Clothing,High,Nebraska,L,Gray,Winter,Excellent,No,Store Pickup,No,No,Regular Customer,PayPal,Quarterly
1951,Dewasa,1,Backpack,Accessories,High,Arkansas,L,Blue,Summer,Excellent,No,Free Shipping,No,No,Loyal Customer,PayPal,Every 3 Months
1952,Dewasa,1,Gloves,Accessories,Medium,Connecticut,L,Gold,Summer,Poor,No,Next Day Air,No,No,Loyal Customer,Bank Transfer,Bi-Weekly
1953,Tua,1,Shoes,Footwear,High,Maryland,L,Yellow,Summer,Excellent,No,2-Day Shipping,No,No,Loyal Customer,Cash,Bi-Weekly
1954,Muda,1,Skirt,Clothing,Low,Colorado,XL,Green,Spring,Excellent,No,Standard,No,No,New Customer,PayPal,Fortnightly
1955,Muda,1,Gloves,Accessories,High,Colorado,M,Pink,Winter,Very Good,No,Free Shipping,No,No,New Customer,Venmo,Quarterly
1956,Dewasa,1,Hoodie,Clothing,Medium,Maine,M,Pink,Winter,Excellent,No,Express,No,No,Loyal Customer,Cash,Monthly
1957,Tua,1,Socks,Clothing,Low,Oklahoma,M,Pink,Winter,Excellent,No,Express,No,No,Regular Customer,Credit Card,Fortnightly
1958,Tua,1,Gloves,Accessories,Medium,South Carolina,M,Cyan,Spring,Very Good,No,Store Pickup,No,No,Loyal Customer,Cash,Bi-Weekly
1959,Dewasa,1,Shorts,Clothing,Medium,Nevada,M,Gray,Winter,Poor,No,Store Pickup,No,No,Loyal Customer,Cash,Quarterly
1960,Dewasa,1,Shoes,Footwear,High,Colorado,M,White,Fall,Fair,No,Store Pickup,No,No,New Customer,Credit Card,Every 3 Months
1961,Tua,1,Jeans,Clothing,High,Massachusetts,L,Red,Summer,Fair,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Annually
1962,Dewasa,1,Boots,Footwear,Medium,Nevada,L,Black,Summer,Poor,No,Free Shipping,No,No,Loyal Customer,Debit Card,Quarterly
1963,Dewasa,1,Hat,Accessories,Medium,Iowa,M,Silver,Fall,Very Good,No,Standard,No,No,Regular Customer,PayPal,Fortnightly
1964,Tua,1,Shorts,Clothing,Low,Michigan,L,Pink,Spring,Good,No,Standard,No,No,Regular Customer,Credit Card,Weekly
1965,Dewasa,1,Pants,Clothing,Medium,West Virginia,S,Cyan,Summer,Excellent,No,Express,No,No,Loyal Customer,Debit Card,Monthly
1966,Tua,1,Sweater,Clothing,High,Indiana,M,White,Fall,Excellent,No,Express,No,No,Regular Customer,Debit Card,Quarterly
1967,Tua,1,Jacket,Outerwear,High,Indiana,XL,Purple,Winter,Good,No,Express,No,No,New Customer,Credit Card,Fortnightly
1968,Dewasa,1,Dress,Clothing,High,Georgia,L,Yellow,Fall,Good,No,Standard,No,No,New Customer,Venmo,Annually
1969,Tua,1,Shirt,Clothing,Medium,Minnesota,S,Blue,Spring,Very Good,No,Standard,No,No,Regular Customer,Credit Card,Weekly
1970,Tua,1,Dress,Clothing,Low,Louisiana,S,Cyan,Winter,Fair,No,Next Day Air,No,No,Regular Customer,Bank Transfer,Fortnightly
1971,Muda,1,Belt,Accessories,High,Maryland,M,Indigo,Spring,Poor,No,Next Day Air,No,No,New Customer,Credit Card,Bi-Weekly
1972,Tua,1,Hat,Accessories,Low,Pennsylvania,XL,Indigo,Spring,Fair,No,Next Day Air,No,No,New Customer,Venmo,Monthly
1973,Tua,1,Backpack,Accessories,Low,Louisiana,M,Silver,Summer,Fair,No,Express,No,No,Loyal Customer,PayPal,Every 3 Months
1974,Muda,1,Skirt,Clothing,Low,Maryland,XL,Red,Fall,Very Good,No,Standard,No,No,New Customer,Venmo,Every 3 Months
1975,Muda,1,Gloves,Accessories,Medium,Tennessee,M,Peach,Winter,Excellent,No,2-Day Shipping,No,No,New Customer,PayPal,Fortnightly
1976,Tua,1,Jacket,Outerwear,High,Illinois,L,Turquoise,Fall,Poor,No,Express,No,No,New Customer,Cash,Quarterly
1977,Dewasa,1,Handbag,Accessories,Medium,Wyoming,M,Pink,Spring,Fair,No,Next Day Air,No,No,Loyal Customer,PayPal,Fortnightly
1978,Muda,1,Sandals,Footwear,Medium,Florida,M,Teal,Summer,Poor,No,Free Shipping,No,No,Loyal Customer,Bank Transfer,Annually
1979,Dewasa,1,Sunglasses,Accessories,High,Massachusetts,L,Magenta,Spring,Good,No,Store Pickup,No,No,New Customer,Cash,Quarterly
1980,Dewasa,1,Jeans,Clothing,High,Tennessee,L,Blue,Spring,Poor,No,Store Pickup,No,No,Loyal Customer,Debit Card,Fortnightly
1981,Tua,1,Sandals,Footwear,High,Iowa,M,Green,Winter,Very Good,No,Store Pickup,No,No,Regular Customer,PayPal,Fortnightly
1982,Tua,1,Shoes,Footwear,High,Michigan,L,Violet,Summer,Excellent,No,Express,No,No,Loyal Customer,PayPal,Quarterly
1983,Dewasa,1,Sunglasses,Accessories,High,Kansas,M,Turquoise,Summer,Poor,No,2-Day Shipping,No,No,Loyal Customer,PayPal,Monthly
1984,Tua,1,Scarf,Accessories,High,Georgia,M,Pink,Summer,Poor,No,Next Day Air,No,No,Regular Customer,Debit Card,Quarterly
1985,Muda,1,Skirt,Clothing,Medium,West Virginia,M,Black,Summer,Fair,No,2-Day Shipping,No,No,Loyal Customer,PayPal,Fortnightly
1986,Muda,1,Gloves,Accessories,High,Tennessee,M,Gold,Spring,Good,No,2-Day Shipping,No,No,New Customer,Credit Card,Fortnightly
1987,Tua,1,Coat,Outerwear,Medium,Arkansas,L,Green,Summer,Fair,No,2-Day Shipping,No,No,Regular Customer,Venmo,Quarterly
1988,Tua,1,Belt,Accessories,Low,Vermont,XL,White,Summer,Fair,No,Express,No,No,New Customer,Cash,Quarterly
1989,Dewasa,1,Pants,Clothing,High,Virginia,M,Gold,Winter,Good,No,Free Shipping,No,No,Loyal Customer,Bank Transfer,Weekly
1990,Dewasa,1,Jewelry,Accessories,Medium,Maryland,S,Charcoal,Spring,Good,No,Express,No,No,Loyal Customer,PayPal,Bi-Weekly
1991,Dewasa,1,Backpack,Accessories,High,Connecticut,L,White,Spring,Fair,No,2-Day Shipping,No,No,Regular Customer,PayPal,Annually
1992,Dewasa,1,Sneakers,Footwear,Low,Missouri,M,Brown,Summer,Good,No,Next Day Air,No,No,New Customer,Venmo,Every 3 Months
1993,Dewasa,1,Hoodie,Clothing,High,New Jersey,L,Gold,Winter,Excellent,No,2-Day Shipping,No,No,Loyal Customer,Venmo,Monthly
